Tanggal,Lokasi,Jenis_Sampah,Volume_Sampah_kg
18/12/2025,Lokasi_5,Organik,719.77
23/04/2025,Lokasi_4,Anorganik,1192.07
18/07/2022,Lokasi_15,Anorganik,701.62
14/08/2020,Lokasi_12,Organik,553.91
21/09/2020,Lokasi_19,Organik,1117.71
27/10/2023,Lokasi_19,Organik,1018.35
28/12/2023,Lokasi_11,Anorganik,1261.27
07/10/2021,Lokasi_6,Organik,1272.63
19/11/2023,Lokasi_9,Organik,1459.94
13/01/2024,Lokasi_1,Anorganik,557.02
19/10/2023,Lokasi_12,Organik,538.99
14/03/2025,Lokasi_14,Organik,1487.2
03/06/2023,Lokasi_6,Organik,1144.85
08/09/2022,Lokasi_1,B3,1215.37
28/02/2023,Lokasi_2,Organik,596.48
10/08/2021,Lokasi_11,Organik,569.81
20/04/2021,Lokasi_3,Organik,660.25
26/12/2024,Lokasi_10,Organik,927.2
12/09/2022,Lokasi_6,Organik,610.18
26/05/2023,Lokasi_6,Anorganik,946.33
08/07/2020,Lokasi_20,Organik,1061.54
11/12/2023,Lokasi_2,Anorganik,500.33
07/09/2022,Lokasi_10,Organik,614.25
25/08/2024,Lokasi_6,Organik,875.2
11/09/2024,Lokasi_17,Organik,553.33
10/02/2020,Lokasi_14,Organik,633.53
31/07/2022,Lokasi_5,Organik,731.8
03/12/2020,Lokasi_17,Organik,929.6
30/08/2023,Lokasi_2,Organik,1214.84
03/01/2023,Lokasi_9,Anorganik,632.69
14/06/2022,Lokasi_12,Anorganik,1237.96
01/08/2024,Lokasi_19,Organik,1355.06
19/07/2022,Lokasi_7,Organik,1151.48
15/10/2020,Lokasi_9,Anorganik,543.73
24/12/2021,Lokasi_16,Anorganik,940.65
07/05/2025,Lokasi_20,Anorganik,1160.07
25/12/2022,Lokasi_11,Anorganik,1478.51
27/04/2021,Lokasi_12,Anorganik,1451.81
24/07/2022,Lokasi_15,Anorganik,895.7
04/06/2020,Lokasi_18,Anorganik,1115.93
06/12/2022,Lokasi_19,Organik,1390.82
12/05/2025,Lokasi_16,Anorganik,1331.05
10/08/2024,Lokasi_15,B3,979.42
03/05/2020,Lokasi_5,Organik,761.24
10/08/2025,Lokasi_11,Anorganik,637.1
25/08/2022,Lokasi_15,Anorganik,987.98
04/05/2022,Lokasi_18,Organik,1222.85
01/10/2021,Lokasi_13,Anorganik,1469.77
21/05/2024,Lokasi_4,B3,1361.81
17/03/2021,Lokasi_17,Organik,704.24
28/04/2025,Lokasi_4,Organik,1219.78
12/01/2025,Lokasi_16,B3,789.1
03/01/2025,Lokasi_15,Organik,1183.47
30/12/2025,Lokasi_14,B3,1165.81
16/06/2021,Lokasi_12,B3,772.43
29/08/2023,Lokasi_3,B3,734.39
06/08/2022,Lokasi_10,Organik,603.94
12/07/2025,Lokasi_8,Anorganik,550.54
04/04/2021,Lokasi_6,Anorganik,1358.45
04/07/2021,Lokasi_14,Anorganik,549.85
27/01/2021,Lokasi_17,B3,588.74
22/11/2024,Lokasi_19,Anorganik,738.85
24/04/2022,Lokasi_16,Anorganik,1387.66
12/02/2023,Lokasi_15,Organik,832.94
07/10/2021,Lokasi_15,Anorganik,691.8
06/01/2024,Lokasi_1,Organik,1215.56
09/10/2023,Lokasi_12,B3,819.07
21/05/2020,Lokasi_10,Organik,833.37
15/05/2021,Lokasi_14,Organik,1238.98
19/04/2022,Lokasi_10,Organik,751.65
09/08/2024,Lokasi_10,Organik,1396.76
14/04/2024,Lokasi_20,Anorganik,1061.42
08/08/2025,Lokasi_11,Organik,1037.83
10/03/2024,Lokasi_16,Anorganik,764.75
18/08/2021,Lokasi_9,Organik,1335.09
19/03/2025,Lokasi_15,Organik,1072.75
07/10/2020,Lokasi_14,Anorganik,655.52
27/02/2021,Lokasi_19,Organik,706.3
26/09/2020,Lokasi_9,Organik,968.26
02/06/2020,Lokasi_4,Anorganik,1279.64
16/10/2024,Lokasi_7,Anorganik,1439.3
23/10/2021,Lokasi_8,Organik,1163.5
21/05/2025,Lokasi_8,Organik,1006.14
23/03/2020,Lokasi_19,Organik,750.73
20/12/2023,Lokasi_15,Organik,1172.87
22/07/2023,Lokasi_16,Organik,1482.24
06/09/2022,Lokasi_9,Organik,976.22
17/07/2024,Lokasi_12,Anorganik,662.14
30/10/2023,Lokasi_16,B3,603.34
24/09/2021,Lokasi_4,Organik,769.26
11/03/2024,Lokasi_5,Organik,1069.44
25/02/2022,Lokasi_8,Organik,1446.81
01/02/2021,Lokasi_1,Anorganik,799.17
17/02/2023,Lokasi_6,Organik,805.39
22/07/2022,Lokasi_15,Anorganik,981.18
31/12/2023,Lokasi_4,Anorganik,1418.54
26/01/2025,Lokasi_11,Organik,919.06
12/10/2020,Lokasi_5,Anorganik,723.23
21/09/2020,Lokasi_18,Anorganik,663.13
06/11/2025,Lokasi_15,Organik,957.02
04/08/2024,Lokasi_18,B3,1300.68
11/05/2023,Lokasi_20,Organik,791.35
31/03/2022,Lokasi_13,Organik,1012.52
28/10/2024,Lokasi_5,B3,1103.01
10/02/2020,Lokasi_1,Organik,950.47
27/09/2024,Lokasi_18,B3,691.69
08/03/2020,Lokasi_14,Anorganik,1421.75
14/09/2022,Lokasi_5,Organik,1065.45
04/12/2024,Lokasi_6,Anorganik,1229.13
09/06/2024,Lokasi_16,Organik,1136.04
13/07/2024,Lokasi_12,Organik,1498.05
02/07/2023,Lokasi_20,Organik,956.31
25/11/2021,Lokasi_18,Organik,924.97
21/12/2022,Lokasi_2,Organik,860.14
20/08/2024,Lokasi_13,Organik,861.63
24/11/2022,Lokasi_17,Anorganik,775.77
17/02/2022,Lokasi_17,Organik,1480.63
08/05/2021,Lokasi_16,Anorganik,1370.78
04/05/2024,Lokasi_18,Organik,816.67
01/02/2024,Lokasi_8,Anorganik,805.23
25/11/2024,Lokasi_3,Anorganik,603.53
22/10/2021,Lokasi_17,Anorganik,1377.03
10/09/2023,Lokasi_18,Organik,871.77
20/08/2023,Lokasi_6,Organik,1072.62
23/07/2023,Lokasi_8,Anorganik,1400.38
09/06/2025,Lokasi_13,Organik,908.1
06/08/2025,Lokasi_8,B3,1306.87
12/04/2025,Lokasi_19,Organik,930.29
09/09/2023,Lokasi_6,Organik,1200.94
24/11/2022,Lokasi_15,Organik,931.18
03/09/2022,Lokasi_10,Anorganik,892.76
26/04/2021,Lokasi_17,Anorganik,1490.71
28/12/2021,Lokasi_1,Organik,1112.35
28/10/2022,Lokasi_7,Anorganik,867.39
08/12/2020,Lokasi_13,B3,757.82
18/12/2023,Lokasi_3,Anorganik,539.77
10/06/2021,Lokasi_19,Anorganik,1206.57
11/03/2025,Lokasi_15,Anorganik,872.16
20/10/2021,Lokasi_5,Organik,1321.25
04/09/2025,Lokasi_11,Organik,863.87
30/03/2022,Lokasi_18,Anorganik,873.33
09/02/2021,Lokasi_3,Organik,1279.18
22/04/2024,Lokasi_6,B3,989.47
16/12/2024,Lokasi_3,Organik,1384.89
19/05/2021,Lokasi_5,Anorganik,1090.14
27/06/2020,Lokasi_9,Anorganik,740.64
11/05/2020,Lokasi_19,Organik,1068.27
20/01/2025,Lokasi_13,Organik,504
18/01/2024,Lokasi_6,B3,812.4
10/02/2022,Lokasi_11,Organik,707.95
30/11/2023,Lokasi_14,Anorganik,1154.19
24/10/2025,Lokasi_6,Organik,636.04
01/08/2021,Lokasi_6,Organik,790.1
24/02/2024,Lokasi_17,Anorganik,831.31
12/07/2020,Lokasi_11,B3,503.29
30/06/2025,Lokasi_15,Organik,546.77
31/03/2023,Lokasi_9,Organik,811.13
16/10/2023,Lokasi_17,Anorganik,722.36
27/11/2024,Lokasi_7,Anorganik,616.91
15/01/2023,Lokasi_7,Organik,654.16
20/04/2025,Lokasi_1,Organik,1335.54
18/02/2022,Lokasi_8,Anorganik,1183.32
18/09/2020,Lokasi_5,Anorganik,984.12
30/12/2021,Lokasi_19,Organik,1408.87
09/10/2020,Lokasi_8,Organik,529.55
30/01/2024,Lokasi_17,Anorganik,844.93
27/12/2020,Lokasi_19,Organik,1323.38
16/03/2021,Lokasi_12,Anorganik,1128.29
10/11/2025,Lokasi_15,Organik,1481.69
02/07/2024,Lokasi_4,Organik,1444.51
16/05/2022,Lokasi_12,Anorganik,669.94
18/12/2023,Lokasi_13,Organik,1471.99
21/05/2020,Lokasi_14,Anorganik,1445.53
07/08/2023,Lokasi_5,Anorganik,873.61
26/12/2023,Lokasi_16,Organik,1482.88
18/02/2025,Lokasi_7,Organik,535.84
21/01/2025,Lokasi_15,Organik,1160.75
08/09/2024,Lokasi_13,Anorganik,766.15
01/12/2021,Lokasi_16,Organik,629.46
24/09/2022,Lokasi_12,Anorganik,1077.53
27/09/2025,Lokasi_7,Anorganik,806.35
18/08/2023,Lokasi_16,Organik,1166.83
30/05/2022,Lokasi_13,Organik,1039.98
28/04/2023,Lokasi_3,B3,892.59
05/03/2023,Lokasi_15,Organik,681.82
08/07/2021,Lokasi_3,Anorganik,1101.25
07/02/2021,Lokasi_7,B3,1329.23
10/06/2022,Lokasi_18,Anorganik,1100
24/08/2021,Lokasi_14,Anorganik,1110.52
04/01/2025,Lokasi_18,Organik,1011.84
06/12/2020,Lokasi_19,B3,888.24
22/05/2025,Lokasi_14,Organik,957.46
04/12/2021,Lokasi_20,Organik,1489.54
13/11/2020,Lokasi_6,Organik,1249.67
18/10/2023,Lokasi_8,Organik,930.56
05/12/2024,Lokasi_7,Organik,957.3
29/09/2023,Lokasi_20,Anorganik,999.63
21/04/2024,Lokasi_18,Anorganik,1159.31
27/03/2022,Lokasi_18,Anorganik,965.96
06/07/2021,Lokasi_15,Organik,1186.18
05/05/2022,Lokasi_20,Organik,829.19
17/12/2024,Lokasi_19,Organik,910.64
01/07/2020,Lokasi_2,Anorganik,1364.05
23/04/2024,Lokasi_8,Anorganik,828.91
31/01/2021,Lokasi_11,Organik,1464.44
23/09/2024,Lokasi_18,Anorganik,672.5
26/02/2024,Lokasi_13,Organik,741.68
25/06/2022,Lokasi_9,Anorganik,963.68
18/09/2023,Lokasi_9,Organik,1297.41
14/12/2025,Lokasi_17,Organik,1231.58
01/01/2020,Lokasi_7,Organik,674.47
19/01/2020,Lokasi_9,Organik,736.69
06/08/2021,Lokasi_1,Organik,1075.26
31/03/2021,Lokasi_2,Organik,795.16
29/07/2025,Lokasi_4,B3,922.33
06/02/2023,Lokasi_14,Organik,986.59
06/05/2025,Lokasi_4,Anorganik,1094.25
20/11/2025,Lokasi_2,Organik,751.05
14/09/2022,Lokasi_8,Organik,663.14
03/06/2021,Lokasi_18,Organik,898.56
08/05/2022,Lokasi_19,Anorganik,582.03
22/06/2020,Lokasi_14,Anorganik,1026.77
28/09/2023,Lokasi_20,B3,1339.61
27/12/2021,Lokasi_10,B3,618.98
06/09/2024,Lokasi_17,Organik,612.73
18/02/2025,Lokasi_8,Anorganik,580.22
08/08/2024,Lokasi_14,Anorganik,1347.86
09/09/2023,Lokasi_8,Anorganik,580.7
16/09/2022,Lokasi_5,Organik,1483.46
23/02/2021,Lokasi_16,Anorganik,858.33
16/08/2021,Lokasi_8,Organik,828.76
09/11/2024,Lokasi_10,Anorganik,591.63
24/07/2022,Lokasi_8,Organik,1085.64
12/01/2023,Lokasi_9,Organik,1085.88
10/02/2023,Lokasi_18,Organik,993.81
27/11/2020,Lokasi_3,Organik,811.02
19/09/2025,Lokasi_17,Organik,868.58
28/11/2024,Lokasi_20,Organik,820.5
16/08/2022,Lokasi_15,Organik,926.15
14/04/2020,Lokasi_17,Anorganik,841.79
20/07/2020,Lokasi_8,Anorganik,1175.52
16/01/2025,Lokasi_2,Organik,795.79
09/02/2025,Lokasi_17,Organik,850.84
19/06/2025,Lokasi_18,B3,935.46
13/07/2023,Lokasi_5,Organik,503.96
28/06/2022,Lokasi_9,Anorganik,992.08
28/07/2020,Lokasi_9,Organik,755.82
16/07/2021,Lokasi_2,Organik,556.15
12/04/2024,Lokasi_2,Organik,1411.02
09/02/2022,Lokasi_19,Organik,822.42
20/09/2021,Lokasi_3,Organik,926.09
16/06/2024,Lokasi_17,Anorganik,1327.34
28/08/2024,Lokasi_14,Organik,666.79
21/01/2021,Lokasi_14,Organik,1350.31
19/04/2025,Lokasi_14,Organik,741.64
09/01/2023,Lokasi_6,Organik,1089.04
24/09/2020,Lokasi_3,Organik,1185.68
30/01/2025,Lokasi_1,Organik,1405.01
21/06/2025,Lokasi_16,Organik,1107.64
12/10/2023,Lokasi_4,Organik,953.23
21/05/2023,Lokasi_1,Anorganik,1072.27
27/07/2021,Lokasi_17,Organik,702.08
18/02/2020,Lokasi_18,Organik,1189.07
24/02/2023,Lokasi_8,Anorganik,686.88
10/08/2020,Lokasi_2,Organik,1057.25
02/12/2023,Lokasi_18,Anorganik,1147.6
08/03/2024,Lokasi_16,Anorganik,1398.58
24/12/2024,Lokasi_10,Organik,950.19
01/01/2024,Lokasi_8,Anorganik,1275.33
04/02/2023,Lokasi_12,Organik,667.53
08/08/2024,Lokasi_16,Organik,656.2
09/01/2021,Lokasi_12,Anorganik,1024.8
21/10/2025,Lokasi_11,B3,1096.34
14/07/2025,Lokasi_20,Anorganik,1132.34
19/11/2022,Lokasi_19,Organik,1245.67
04/03/2025,Lokasi_1,Organik,794.93
28/12/2024,Lokasi_3,Organik,1122.61
14/01/2024,Lokasi_12,B3,688.14
25/03/2023,Lokasi_9,Organik,719
30/11/2022,Lokasi_5,B3,567.31
01/09/2025,Lokasi_1,Anorganik,1247
25/12/2020,Lokasi_10,Organik,1006.99
03/08/2025,Lokasi_17,Organik,738.19
15/02/2023,Lokasi_4,B3,1056.24
23/06/2024,Lokasi_15,B3,854.24
04/11/2023,Lokasi_19,Organik,1337.21
27/04/2025,Lokasi_8,Organik,1028.15
09/11/2021,Lokasi_15,Anorganik,529.81
07/01/2020,Lokasi_7,Anorganik,1485.1
10/05/2024,Lokasi_15,Anorganik,574.3
12/04/2022,Lokasi_8,Anorganik,1195.96
15/12/2024,Lokasi_10,Anorganik,937.26
02/07/2022,Lokasi_18,Anorganik,749.32
04/07/2025,Lokasi_4,Anorganik,1176.46
13/12/2023,Lokasi_15,B3,625.9
21/12/2023,Lokasi_11,Anorganik,1358.25
11/02/2024,Lokasi_3,Anorganik,750.61
05/05/2020,Lokasi_15,Organik,861.45
27/03/2022,Lokasi_3,Organik,1132.64
03/01/2025,Lokasi_15,Anorganik,501.03
29/07/2021,Lokasi_6,Anorganik,972.75
16/11/2023,Lokasi_1,Anorganik,1394.25
18/07/2022,Lokasi_14,Anorganik,1180.42
03/01/2024,Lokasi_16,Anorganik,887.9
12/04/2022,Lokasi_1,Organik,1160.42
20/11/2022,Lokasi_17,Organik,1436.57
06/07/2024,Lokasi_8,Organik,687.81
15/03/2025,Lokasi_18,Organik,1031.81
28/12/2023,Lokasi_16,Anorganik,734.74
31/10/2023,Lokasi_6,Organik,1354.22
18/03/2021,Lokasi_10,Organik,1221.05
23/10/2025,Lokasi_10,Organik,1301.08
10/07/2021,Lokasi_5,B3,1443.01
24/03/2023,Lokasi_12,Anorganik,732.31
30/07/2025,Lokasi_20,B3,548.72
28/12/2020,Lokasi_17,B3,790.9
11/06/2023,Lokasi_14,Anorganik,899.14
15/01/2025,Lokasi_14,Anorganik,1125.16
24/01/2025,Lokasi_3,Anorganik,1297.7
12/12/2025,Lokasi_12,Organik,849.8
29/06/2022,Lokasi_20,Anorganik,973.5
01/09/2020,Lokasi_18,Anorganik,1285.47
25/06/2021,Lokasi_12,B3,725.33
09/12/2025,Lokasi_2,Anorganik,717.13
12/12/2025,Lokasi_2,Anorganik,1089.23
21/04/2024,Lokasi_17,Organik,936.06
03/05/2020,Lokasi_10,Organik,1448.9
27/09/2024,Lokasi_18,Anorganik,857.03
24/02/2022,Lokasi_19,Anorganik,1259.56
05/08/2025,Lokasi_1,Organik,1083.09
07/03/2022,Lokasi_4,Organik,554.58
17/03/2020,Lokasi_4,B3,584.39
28/02/2020,Lokasi_2,Anorganik,703.16
03/03/2024,Lokasi_19,Organik,643.15
20/04/2025,Lokasi_12,Organik,829.37
26/11/2025,Lokasi_10,B3,1078.99
25/07/2023,Lokasi_13,Organik,1102.36
08/03/2020,Lokasi_20,Organik,1087.77
16/04/2025,Lokasi_15,Anorganik,617.61
30/12/2020,Lokasi_3,Anorganik,1100.23
31/03/2022,Lokasi_20,Organik,909.75
03/11/2023,Lokasi_13,Anorganik,1403.05
04/08/2022,Lokasi_8,Organik,1411.98
26/04/2024,Lokasi_7,Anorganik,1268.17
09/10/2023,Lokasi_8,Organik,1203.11
10/12/2023,Lokasi_18,Anorganik,614.95
31/01/2022,Lokasi_9,Organik,584.69
06/12/2020,Lokasi_6,Organik,1340.83
17/01/2021,Lokasi_4,Anorganik,927.02
30/09/2022,Lokasi_15,Anorganik,951.36
05/04/2024,Lokasi_5,Organik,1347.79
26/10/2020,Lokasi_5,Anorganik,1121.43
18/05/2020,Lokasi_7,Anorganik,679.41
24/12/2020,Lokasi_9,Anorganik,711.01
15/04/2022,Lokasi_7,Organik,506.38
02/03/2024,Lokasi_9,Anorganik,1210.67
15/06/2024,Lokasi_20,B3,985.61
05/06/2025,Lokasi_10,Organik,1449.96
27/07/2023,Lokasi_4,Organik,1214.01
27/06/2022,Lokasi_6,Anorganik,603.15
08/02/2023,Lokasi_14,B3,661.54
26/12/2025,Lokasi_9,Organik,1001.72
22/09/2022,Lokasi_1,Organik,1424.87
21/11/2025,Lokasi_17,Organik,747.25
22/05/2023,Lokasi_13,Anorganik,1325.58
19/11/2024,Lokasi_7,Organik,812.27
13/06/2020,Lokasi_9,Organik,769.9
25/09/2022,Lokasi_11,B3,1401.39
31/07/2023,Lokasi_3,Anorganik,547.24
18/10/2021,Lokasi_12,B3,1160.74
24/03/2025,Lokasi_3,Anorganik,543.17
08/08/2025,Lokasi_15,Anorganik,1300.76
12/10/2025,Lokasi_10,Organik,1329.4
14/02/2023,Lokasi_1,Organik,1393.36
04/03/2025,Lokasi_14,Organik,686.09
23/09/2020,Lokasi_20,Organik,624.5
19/01/2025,Lokasi_6,Anorganik,1003.54
04/09/2024,Lokasi_2,Organik,771.63
19/02/2024,Lokasi_8,Anorganik,1106.3
20/04/2021,Lokasi_1,Organik,1013.75
03/09/2022,Lokasi_4,Anorganik,644.85
22/04/2023,Lokasi_4,Anorganik,1239.27
09/11/2022,Lokasi_5,B3,1303.78
14/05/2025,Lokasi_20,Anorganik,1463.04
11/07/2021,Lokasi_9,Organik,895.54
14/10/2022,Lokasi_13,Anorganik,837.73
24/05/2024,Lokasi_18,Anorganik,692.26
01/06/2022,Lokasi_17,Organik,680.87
27/10/2021,Lokasi_1,Organik,821.05
06/11/2024,Lokasi_15,Organik,1481.82
13/05/2022,Lokasi_2,Organik,592.26
04/08/2021,Lokasi_16,Organik,759.37
25/11/2021,Lokasi_20,Organik,585.98
05/06/2023,Lokasi_5,Organik,773.63
29/05/2024,Lokasi_19,Organik,592.4
24/05/2023,Lokasi_5,Organik,1008.31
02/02/2021,Lokasi_2,Organik,938.36
30/04/2025,Lokasi_7,Organik,674.05
15/12/2021,Lokasi_3,Anorganik,674.81
04/12/2021,Lokasi_17,Anorganik,1126.11
10/09/2024,Lokasi_3,Anorganik,887.12
26/05/2025,Lokasi_13,Anorganik,556.19
22/03/2020,Lokasi_7,Anorganik,1420.19
26/08/2021,Lokasi_3,Organik,904.95
24/05/2025,Lokasi_15,Anorganik,1091.05
06/09/2024,Lokasi_18,Organik,1385.41
08/08/2025,Lokasi_10,Organik,902.16
21/06/2022,Lokasi_7,Anorganik,1320.66
30/12/2020,Lokasi_9,Anorganik,1414.75
11/06/2020,Lokasi_5,Anorganik,674.07
06/02/2025,Lokasi_20,Organik,1392.49
25/04/2020,Lokasi_8,Organik,619.83
30/05/2022,Lokasi_14,Organik,775.13
19/04/2022,Lokasi_4,Anorganik,1308.21
08/09/2023,Lokasi_20,Organik,1400.68
02/11/2022,Lokasi_14,Organik,1184.14
31/07/2022,Lokasi_12,Anorganik,604.83
20/09/2024,Lokasi_2,Organik,1022.99
11/02/2023,Lokasi_13,Organik,1072.63
22/01/2020,Lokasi_1,Anorganik,781.86
15/10/2024,Lokasi_20,Organik,1491.3
13/11/2021,Lokasi_7,Anorganik,835.63
07/01/2025,Lokasi_9,Anorganik,710.25
05/05/2020,Lokasi_17,Anorganik,610.14
03/10/2020,Lokasi_13,Anorganik,878.5
22/06/2025,Lokasi_10,Anorganik,1192.62
12/05/2023,Lokasi_16,Organik,731.42
26/11/2021,Lokasi_6,B3,1269.54
02/08/2023,Lokasi_16,Organik,635.4
26/02/2020,Lokasi_11,Organik,940.47
19/01/2020,Lokasi_20,B3,1202.37
22/04/2020,Lokasi_3,Anorganik,635.31
25/06/2021,Lokasi_9,Anorganik,1097.84
01/08/2021,Lokasi_15,Organik,1298.95
24/12/2022,Lokasi_13,Organik,1095.55
25/01/2020,Lokasi_10,Anorganik,1011.46
21/04/2024,Lokasi_20,Organik,1338.3
10/08/2025,Lokasi_13,Anorganik,1485.42
21/04/2024,Lokasi_17,Organik,681.31
20/05/2020,Lokasi_7,Organik,1191.35
02/11/2024,Lokasi_6,Organik,580.66
09/10/2021,Lokasi_13,B3,542.84
19/07/2020,Lokasi_17,Organik,780.82
13/09/2020,Lokasi_15,Anorganik,1470.92
30/06/2021,Lokasi_4,Organik,1052.2
12/03/2022,Lokasi_15,Anorganik,768.27
30/07/2022,Lokasi_14,B3,632.59
17/02/2021,Lokasi_11,Organik,1420.18
07/07/2025,Lokasi_4,Organik,862.37
13/10/2023,Lokasi_3,Organik,806.7
03/01/2023,Lokasi_2,Organik,1357.96
28/06/2022,Lokasi_20,Anorganik,1104.4
06/07/2020,Lokasi_10,Organik,668.64
08/07/2025,Lokasi_13,Organik,921.51
06/08/2023,Lokasi_20,B3,1428.23
23/09/2025,Lokasi_18,Anorganik,1401.2
31/10/2025,Lokasi_16,Organik,570.11
20/02/2023,Lokasi_11,Organik,768.61
23/12/2020,Lokasi_10,Organik,654.54
31/03/2024,Lokasi_9,Anorganik,1033.81
25/12/2022,Lokasi_12,Organik,1249.98
07/08/2024,Lokasi_19,Organik,795.54
10/06/2020,Lokasi_1,Organik,1258
25/03/2021,Lokasi_18,Anorganik,1168.72
06/02/2024,Lokasi_14,Organik,1228.22
02/11/2022,Lokasi_1,B3,1448.24
28/11/2025,Lokasi_17,Organik,924.61
04/05/2025,Lokasi_11,Organik,842.57
06/08/2023,Lokasi_20,Organik,1183.85
23/05/2023,Lokasi_15,Organik,1307.56
31/08/2022,Lokasi_4,B3,691.45
23/09/2021,Lokasi_15,Organik,1346.8
09/05/2024,Lokasi_14,Anorganik,557.85
16/11/2022,Lokasi_1,Anorganik,506.39
07/05/2024,Lokasi_9,Anorganik,658.43
20/08/2024,Lokasi_7,Organik,1478.67
12/03/2021,Lokasi_11,Organik,1023.57
05/04/2024,Lokasi_2,Organik,546.57
12/12/2022,Lokasi_2,B3,1497.18
28/07/2023,Lokasi_6,Anorganik,1244.91
09/09/2025,Lokasi_19,Organik,1338.01
01/07/2020,Lokasi_20,Organik,712.94
09/01/2024,Lokasi_14,Anorganik,605.45
19/01/2024,Lokasi_3,Organik,1015.08
08/05/2024,Lokasi_7,Anorganik,1272.18
06/05/2024,Lokasi_7,Anorganik,1137.78
21/10/2021,Lokasi_4,Anorganik,1131.06
08/06/2020,Lokasi_5,Organik,1257.1
08/10/2022,Lokasi_17,Organik,727.02
22/02/2020,Lokasi_4,Organik,1161.52
11/11/2022,Lokasi_13,Organik,892.11
19/11/2022,Lokasi_16,Anorganik,569.75
13/05/2023,Lokasi_16,Anorganik,702.14
03/02/2024,Lokasi_2,Anorganik,1294
29/01/2024,Lokasi_18,Anorganik,1395.93
01/11/2022,Lokasi_1,B3,782.82
04/05/2025,Lokasi_18,Organik,690.36
29/04/2022,Lokasi_8,Anorganik,526.72
19/12/2020,Lokasi_11,Anorganik,1447.7
03/01/2023,Lokasi_15,Organik,1183.85
05/10/2024,Lokasi_16,Organik,1457.03
04/01/2024,Lokasi_17,Organik,1363.85
17/09/2022,Lokasi_17,Anorganik,840.47
18/06/2023,Lokasi_12,Organik,612.68
27/02/2025,Lokasi_10,Anorganik,999.06
14/12/2024,Lokasi_20,Organik,526.81
16/01/2023,Lokasi_6,Anorganik,649.92
28/03/2022,Lokasi_8,Anorganik,733.43
04/12/2024,Lokasi_13,Organik,1165.65
14/05/2025,Lokasi_2,Anorganik,1009.88
07/06/2022,Lokasi_19,Organik,802.42
29/01/2025,Lokasi_10,Anorganik,1064.77
26/03/2023,Lokasi_4,Anorganik,625.2
29/10/2021,Lokasi_12,Organik,1255.71
24/09/2021,Lokasi_18,Anorganik,1212.04
30/06/2024,Lokasi_7,Anorganik,716.5
16/05/2020,Lokasi_20,Anorganik,1106.39
30/04/2025,Lokasi_4,Organik,1003.3
24/08/2024,Lokasi_7,Organik,560.82
03/03/2021,Lokasi_10,B3,778.15
15/01/2024,Lokasi_15,Organik,1499.48
29/03/2022,Lokasi_12,Organik,599.54
28/12/2025,Lokasi_1,Organik,1006.41
11/01/2023,Lokasi_20,Organik,1349.33
16/07/2020,Lokasi_18,Organik,800.65
18/06/2025,Lokasi_16,Organik,760.71
15/04/2021,Lokasi_5,Organik,1390.79
02/05/2025,Lokasi_19,Organik,804.83
17/07/2022,Lokasi_4,Anorganik,1151.49
03/07/2025,Lokasi_6,Organik,1240.31
24/06/2022,Lokasi_17,Organik,1288.62
23/01/2020,Lokasi_7,Organik,1494.76
22/08/2020,Lokasi_7,B3,1303.19
29/01/2023,Lokasi_9,Organik,1157.01
17/07/2022,Lokasi_13,Anorganik,1395.46
06/06/2021,Lokasi_20,Organik,1405.74
13/12/2024,Lokasi_14,Organik,1473.17
06/03/2021,Lokasi_16,Organik,1276.47
03/03/2022,Lokasi_9,Organik,694.93
17/06/2024,Lokasi_15,Anorganik,1209.81
02/10/2024,Lokasi_5,Anorganik,575.13
16/06/2021,Lokasi_18,Anorganik,817.96
12/10/2024,Lokasi_20,Anorganik,615.81
02/08/2024,Lokasi_8,Organik,1449.94
09/08/2023,Lokasi_15,Anorganik,838.75
01/07/2022,Lokasi_9,Anorganik,1213.22
29/01/2023,Lokasi_19,Organik,1071.32
05/03/2024,Lokasi_6,Organik,607.51
20/08/2023,Lokasi_4,Anorganik,1061.34
20/10/2022,Lokasi_11,Organik,1161.02
25/04/2024,Lokasi_10,Anorganik,1381.52
10/10/2023,Lokasi_3,Organik,570.09
28/02/2024,Lokasi_1,Organik,795.63
08/08/2024,Lokasi_12,B3,1192.34
20/06/2025,Lokasi_15,Anorganik,534.33
14/08/2020,Lokasi_15,Anorganik,703.55
13/06/2023,Lokasi_14,Organik,718.67
22/05/2022,Lokasi_7,Anorganik,1169.33
10/06/2022,Lokasi_17,Organik,785.96
18/01/2024,Lokasi_19,Anorganik,1099.6
02/11/2022,Lokasi_7,Organik,1465.35
31/01/2021,Lokasi_3,Organik,1293.24
28/01/2023,Lokasi_3,B3,832.9
09/09/2025,Lokasi_18,Organik,972.4
10/10/2021,Lokasi_20,Anorganik,700.67
24/11/2020,Lokasi_14,Organik,515.72
22/01/2024,Lokasi_3,Organik,789.72
09/08/2022,Lokasi_7,B3,869.41
28/06/2025,Lokasi_7,B3,1064.37
09/07/2025,Lokasi_5,B3,1444.07
21/02/2025,Lokasi_3,Organik,1447.85
11/04/2023,Lokasi_18,Organik,570.1
07/11/2024,Lokasi_15,Organik,1114.65
10/06/2020,Lokasi_20,B3,542.35
17/10/2024,Lokasi_14,Organik,1148.08
14/02/2022,Lokasi_4,Organik,617.7
01/01/2025,Lokasi_8,B3,1446.4
17/11/2022,Lokasi_13,Organik,1364.34
28/07/2022,Lokasi_8,Anorganik,522.33
